Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	stationaryDist[1]	stationaryDist[2]	tree_length
9252	-421.0107	-427.7787	6.768067	0.252006	0.0108738	0.0183546	0.0139913	0.000973226	0.0108205	0.00744692	0.0429372	0.0506473	0.0495522	0.0446669	0.0883116	0.0197328	0.114384	0.0610873	0.1785067	1.821493	0.11348	0.346005	0.718128	1.39251	2.89013	8.8121	1.573489	10.20406	0.320706	0.0138381	0.0233583	0.0178056	0.00123854	0.0137703	0.00947703	0.0546423	0.0644544	0.0630607	0.0568436	0.112386	0.0251121	0.145566	0.0777404	0.910747	0.0892534	0.7857856
9288	-420.5158	-424.8444	4.328603	0.0213856	0.00391507	0.00282869	0.0042331	0.000439487	0.00188939	0.00233784	0.0123855	0.0145603	0.00519351	0.0114693	0.0178782	0.00156635	0.0270362	0.00775843	0.09533411	1.904666	0.0345218	0.193653	0.59919	1.66892	5.16387	28.9672	2.433968	19.97885	0.158557	0.029027	0.0209724	0.0313849	0.00325843	0.0140082	0.0173331	0.0918284	0.107952	0.0385056	0.0850352	0.132552	0.0116132	0.200451	0.0575223	0.952333	0.0476671	0.134877
9324	-427.2888	-435.7587	8.469901	0.0675198	0.104978	0.0817235	0.21371	0.000821752	0.0413937	0.00417246	0.0134245	0.0436502	0.063512	0.122281	0.188822	0.262489	0.0994993	0.0598879	0.3998907	1.600109	0.417249	0.652929	0.875471	1.14224	1.53156	2.39665	0.6320142	4.001366	0.0493607	0.0767449	0.0597444	0.156234	0.000600746	0.0302611	0.0030503	0.00981407	0.0319107	0.0464308	0.0893942	0.138039	0.191894	0.0727395	0.0437813	0.800055	0.199945	1.367885
9360	-423.573	-431.7326	8.159575	0.185079	0.0279935	0.0252295	0.0397876	0.000402624	0.0146528	0.00129386	0.014544	0.0311328	0.10393	0.0741466	0.103417	0.108356	0.0623064	0.0362919	0.3593948	1.640605	0.156723	0.405008	0.754286	1.32576	2.46908	6.38069	1.340046	4.564911	0.223374	0.0337855	0.0304497	0.0480201	0.000485931	0.0176846	0.00156158	0.0175533	0.0375745	0.125433	0.0894882	0.124815	0.130775	0.0751982	0.043801	0.820303	0.179697	0.8285629
9396	-421.0736	-428.4979	7.424225	0.145378	0.0176834	0.0122013	0.0162629	0.00278742	0.0161392	0.0159768	0.129854	0.061416	0.0474215	0.0855177	0.101323	0.129207	0.0209844	0.0505141	0.2483911	1.751609	0.137959	0.380587	0.739791	1.35173	2.62752	7.24854	1.432255	7.051818	0.170498	0.020739	0.0143096	0.0190731	0.00326907	0.0189279	0.0187374	0.152292	0.0720282	0.0556156	0.100294	0.118831	0.151532	0.0246103	0.0592425	0.875804	0.124196	0.8526663
9432	-430.7238	-438.0461	7.322331	0.234052	0.00207646	0.0592708	0.0342128	0.0111321	0.00453956	0.0179558	0.134944	0.00654615	0.216571	0.1279	0.155507	0.211154	0.0280092	0.163509	0.3647788	1.635221	0.113329	0.345779	0.717982	1.39279	2.89202	8.8239	1.574456	4.482775	0.166304	0.00147541	0.0421143	0.0243096	0.00790977	0.00322554	0.0127583	0.0958834	0.0046513	0.153882	0.0908779	0.110494	0.150034	0.0199017	0.116179	0.817611	0.182389	1.40738
9468	-420.2853	-427.5703	7.285041	0.056963	0.0349826	0.0349208	0.00737681	0.000122716	0.00371008	0.00677886	0.0296812	0.032406	0.046804	0.00482261	0.0593624	0.00142058	0.0201149	0.017072	0.2938819	1.706118	0.0649922	0.263651	0.659738	1.51575	3.79289	15.3865	1.9765	5.805456	0.159767	0.0981174	0.097944	0.0206901	0.000344188	0.0104058	0.019013	0.0832482	0.0908906	0.131273	0.0135262	0.166496	0.00398436	0.0564171	0.0478825	0.853059	0.146941	0.3565386
9504	-424.8791	-429.5721	4.692971	0.0325753	0.00737399	0.0138081	0.0158826	0.00172326	0.00412911	0.000806294	0.0236898	0.0187671	0.0363241	0.0141185	0.0143689	0.00630016	0.0108996	0.0107482	0.07100297	1.928997	0.0810354	0.293601	0.682261	1.46572	3.40598	12.3403	1.816978	27.16784	0.154009	0.0348627	0.065282	0.0750899	0.00814724	0.0195216	0.00381199	0.112001	0.088727	0.171733	0.0667492	0.0679331	0.0297859	0.0515309	0.0508153	0.964499	0.0355015	0.211515
9540	-413.7076	-420.5177	6.810119	0.0576915	0.0076593	0.0233596	0.00130634	0.000959065	0.00284849	0.00207643	0.0475435	0.017869	0.0912406	0.0402988	0.0114033	0.0208601	0.0354657	0.0144368	0.1901968	1.809803	0.0922703	0.312794	0.695873	1.43704	3.197	10.8377	1.723097	9.515424	0.153837	0.0204238	0.0622891	0.00348339	0.00255738	0.00759561	0.00553688	0.126776	0.0476482	0.243296	0.107458	0.0304072	0.0556242	0.0945705	0.0384963	0.904902	0.0950984	0.3750183
9576	-422.0176	-428.767	6.749448	0.0755974	0.00840328	0.0334802	0.00487463	0.00288566	0.00419631	0.00173528	0.0397737	0.0272808	0.0408709	0.0458557	0.00939272	0.0275929	0.0301283	0.0174282	0.2029966	1.797003	0.0730254	0.27907	0.671541	1.48911	3.58333	13.6939	1.892234	8.852384	0.204596	0.0227425	0.0906104	0.0131926	0.00780972	0.0113568	0.00469634	0.107643	0.0738324	0.110613	0.124103	0.0254204	0.0746772	0.0815389	0.0471676	0.898502	0.101498	0.369496
9612	-417.9114	-422.7743	4.862897	0.0309648	0.0037644	0.00737198	0.00126555	0.000211209	0.00296837	0.00190124	0.0112627	0.0135524	0.0314343	0.0173393	0.00752315	0.00132388	0.0128588	0.00595198	0.1251272	1.874873	0.0329789	0.189382	0.595036	1.68057	5.28032	30.3225	2.46703	14.98374	0.206854	0.0251473	0.0492469	0.00845422	0.00141094	0.0198295	0.0127008	0.0752379	0.0905342	0.20999	0.115831	0.0502568	0.00884388	0.0859008	0.039761	0.937436	0.0625636	0.1496941
9648	-426.3501	-433.1976	6.847562	0.0661825	0.0070959	0.0213837	0.00132774	0.0011236	0.0107767	0.00438958	0.0340915	0.0343396	0.0841542	0.0410002	0.0210304	0.0236154	0.0654864	0.0375578	0.1445783	1.855422	0.179998	0.433303	0.770346	1.29812	2.30785	5.55563	1.239927	12.83333	0.145919	0.0156451	0.0471467	0.0029274	0.00247732	0.0237605	0.00967816	0.0751651	0.0757121	0.185543	0.0903975	0.0463678	0.0520672	0.144385	0.0828076	0.927711	0.0722892	0.4535552
9684	-425.5244	-432.1176	6.593183	0.0559527	0.00717962	0.0621073	0.00569313	0.00698036	0.00345648	0.000316484	0.043085	0.0313723	0.02419	0.0197225	0.0511687	0.00217011	0.0123928	4.93129e-05	0.1873048	1.812695	0.0751669	0.283032	0.674501	1.48258	3.53317	13.3037	1.871334	9.677781	0.17172	0.0220344	0.190609	0.0174723	0.0214229	0.010608	0.000971297	0.132229	0.0962824	0.0742396	0.0605287	0.157038	0.00666011	0.0380338	0.000151342	0.906348	0.0936524	0.3258368
9720	-421.7122	-428.6154	6.903206	0.0376756	0.0133967	0.0326105	0.0019183	0.000100483	0.00335631	0.000523959	0.040153	0.0459545	0.065653	0.0319356	0.140139	0.00256048	0.0371865	0.00164891	0.2028931	1.797107	0.0859133	0.302092	0.688356	1.45274	3.31025	11.6396	1.774712	8.857405	0.0828375	0.0294555	0.071701	0.00421778	0.000220932	0.00737954	0.00115203	0.0882848	0.101041	0.144352	0.070217	0.308124	0.00562975	0.0817623	0.00362548	0.898553	0.101447	0.4548127
9756	-421.0965	-421.8005	0.7040252	0.0230003	0.00895408	0.0068872	0.00295313	0.000571098	0.00128787	0.00128565	0.0131179	0.00912296	0.00804474	0.00242683	0.0113826	0.00438363	0.00296265	0.00123615	0.01881056	1.981189	0.029104	0.178183	0.583827	1.71284	5.61221	34.3595	2.557407	105.3232	0.235619	0.0917268	0.0705534	0.0302523	0.0058504	0.0131931	0.0131704	0.134381	0.0934568	0.0824114	0.0248608	0.116605	0.0449065	0.0303498	0.0126633	0.990595	0.00940528	0.09761687
9792	-422.9741	-430.8065	7.832395	0.0427036	0.000488511	0.0359332	0.000271535	0.000139526	0.00154257	0.00243769	0.054582	0.00014559	0.0533366	0.0173823	0.00230887	0.0160883	0.0242968	0.0107917	0.4547082	1.545292	0.0590333	0.251571	0.650155	1.53809	3.97502	16.9396	2.046035	3.398425	0.162712	0.00186136	0.136915	0.00103462	0.00053163	0.00587759	0.00928827	0.207972	0.000554736	0.203227	0.0662313	0.00879739	0.0613007	0.0925771	0.0411193	0.772646	0.227354	0.2624489
9828	-421.1733	-430.2714	9.098065	0.0725977	0.0501559	0.0464455	0.012814	0.00491298	0.0065868	0.0140168	0.0365885	0.00424379	0.022551	0.0378023	0.0783152	0.0874008	0.0131164	0.0136119	0.5974842	1.402516	0.141119	0.384814	0.742345	1.34708	2.59866	7.0862	1.415877	2.347369	0.144859	0.10008	0.0926761	0.0255687	0.00980322	0.0131431	0.0279687	0.0730077	0.00846794	0.0449976	0.0754296	0.156268	0.174397	0.0261722	0.0271609	0.701258	0.298742	0.5011597
9864	-427.1008	-432.0588	4.958014	0.00701984	0.0120846	0.00694512	0.00330982	0.000534992	0.00163334	9.30416e-05	0.00414345	0.0099403	0.00344132	0.00871236	0.00768089	0.0222546	0.00067734	0.00238353	0.1717358	1.828264	0.0294539	0.179224	0.584889	1.70973	5.5796	33.9513	2.548766	10.6458	0.0772646	0.13301	0.0764422	0.0364299	0.00588844	0.0179775	0.00102407	0.0456053	0.109409	0.0378773	0.0958935	0.0845405	0.244947	0.00745521	0.0262346	0.914132	0.0858679	0.09085454
9900	-427.1539	-433.1705	6.016645	0.0534392	0.0178113	0.061419	0.0569059	0.00493653	0.0056365	0.00649258	0.0836381	0.0547274	0.0289131	0.101401	0.118999	0.0543675	0.0184882	0.0220059	0.09201891	1.907981	0.189336	0.444125	0.776297	1.28817	2.25162	5.28161	1.203353	20.73466	0.0775402	0.0258442	0.0891188	0.0825703	0.00716289	0.00817854	0.00942072	0.121359	0.0794092	0.0419528	0.147133	0.172667	0.0788871	0.0268263	0.0319304	0.953991	0.0460095	0.6891813
9936	-421.5696	-428.4487	6.879098	0.0703164	0.0448732	0.0292929	0.0104751	0.00555549	0.000437505	3.7051e-05	0.0633091	0.0221409	0.0223577	0.0826368	0.0990951	0.0396676	0.000437292	0.0704241	0.1892265	1.810774	0.0984734	0.322878	0.702796	1.42289	3.09714	10.155	1.676051	9.569346	0.125329	0.0799798	0.0522103	0.0186704	0.00990185	0.000779789	6.6038e-05	0.112839	0.0394628	0.0398493	0.147288	0.176622	0.0707017	0.000779409	0.125521	0.905387	0.0946132	0.5610561
9972	-416.6253	-423.138	6.512691	0.0506888	0.00524646	0.0312764	0.00513341	0.00128816	0.0040269	1.50136e-05	0.0787011	0.00717311	0.0256889	0.0709035	0.0972099	0.0209778	0.00018342	0.0307352	0.1618773	1.838123	0.0868437	0.303683	0.689485	1.45036	3.29291	11.5149	1.766924	11.35504	0.118087	0.0122224	0.0728631	0.0119591	0.00300097	0.00938128	3.49764e-05	0.183346	0.0167109	0.0598462	0.165181	0.226466	0.0488711	0.000427306	0.0716025	0.919061	0.0809386	0.429248
10008	-420.1116	-426.0519	5.940338	0.0361152	0.0186009	0.0202978	0.00402094	0.000499064	0.00119445	0.00411186	0.0475116	0.00995747	0.0291767	0.0316316	0.00414754	0.0941467	0.0423718	0.00148589	0.1361362	1.863864	0.0642843	0.262247	0.65864	1.51828	3.8132	15.5559	1.984419	13.69117	0.1046	0.0538735	0.0587882	0.0116458	0.00144543	0.00345947	0.0119091	0.137607	0.0288397	0.0845042	0.0916143	0.0120125	0.272676	0.122721	0.00430356	0.931932	0.0680681	0.3452695
10044	-422.0506	-429.1179	7.067303	0.0548241	0.00827418	0.0549071	0.00250043	0.00210023	0.00907678	0.00207682	0.0755066	0.0393924	0.0479875	0.033053	0.0211333	0.107652	0.0298975	0.0143435	0.206393	1.793607	0.102888	0.329858	0.707501	1.41343	3.03161	9.71935	1.644345	8.690249	0.109054	0.0164586	0.109219	0.00497375	0.00417769	0.0180551	0.00413112	0.150194	0.0783577	0.0954547	0.0657477	0.0420375	0.214137	0.0594709	0.0285315	0.896803	0.103197	0.5027255
10080	-419.9762	-426.8061	6.829962	0.0126882	0.00725027	0.0282832	0.00115737	0.00133766	0.0004341	0.000121381	0.0242695	0.0126163	0.00639666	0.0213296	0.00763386	0.0495112	0.0135938	0.00151876	0.2949327	1.705067	0.0521881	0.236895	0.638077	1.56721	4.22127	19.1614	2.13515	5.781208	0.0674395	0.0385362	0.150329	0.00615159	0.00710984	0.0023073	0.000645159	0.128996	0.0670571	0.0339991	0.11337	0.040575	0.263159	0.0722531	0.0080724	0.852534	0.147466	0.1881419
10116	-421.1893	-429.3667	8.177488	0.0735335	0.0198632	0.0429295	0.00599742	0.00198487	0.00460741	0.0105421	0.096721	0.00554057	0.063191	0.0248745	0.00790271	0.0786831	0.0410809	0.00449509	0.3642917	1.635708	0.126271	0.364504	0.729893	1.37006	2.74345	7.9195	1.496267	4.490106	0.152576	0.0412145	0.0890752	0.0124442	0.00411844	0.00955999	0.021874	0.200688	0.0114962	0.131116	0.0516125	0.0163975	0.163261	0.0852395	0.00932694	0.817854	0.182146	0.481947
10152	-416.1664	-423.6633	7.496946	0.123496	0.0204908	0.0430983	0.00268803	0.000416853	0.00802478	0.0109782	0.116711	0.0254668	0.00940993	0.0679007	0.0579241	0.220467	0.0481969	0.0470053	0.2279627	1.772037	0.176717	0.429434	0.768193	1.30176	2.32865	5.65876	1.253226	7.773363	0.153932	0.0255409	0.0537202	0.00335051	0.000519589	0.0100026	0.0136838	0.145475	0.0317433	0.0117291	0.0846353	0.0721999	0.274802	0.0600754	0.0585901	0.886019	0.113981	0.8022734
10188	-420.3646	-428.1175	7.752829	0.0528646	0.0519365	0.047651	0.00804957	0.00180711	0.00895598	0.00151071	0.0331954	0.0283655	0.00235637	0.0465343	0.0416547	0.0411966	0.0149376	0.0745433	0.2749759	1.725024	0.135848	0.377735	0.738058	1.35491	2.64736	7.36119	1.443405	6.273364	0.116043	0.114006	0.104599	0.0176696	0.00396679	0.0196593	0.00331617	0.0728674	0.0622653	0.00517248	0.102148	0.0914363	0.0904307	0.0327897	0.16363	0.862512	0.137488	0.4555593
10224	-420.1726	-427.9014	7.728741	0.173185	0.0273593	0.0308666	0.0339999	0.00274102	0.0131567	0.0166346	0.144712	0.0155605	0.0190112	0.0791631	0.114392	0.076855	0.0748021	0.130935	0.2146401	1.78536	0.335916	0.58741	0.84706	1.18055	1.70239	2.97694	0.7887925	8.317922	0.181655	0.0286974	0.0323762	0.0356627	0.00287508	0.0138001	0.0174481	0.151789	0.0163215	0.019941	0.0830348	0.119986	0.0806138	0.0784605	0.137338	0.89268	0.10732	0.9533731
10260	-424.3468	-426.6288	2.282083	0.0208147	0.0100367	0.00650149	0.00497999	0.00063927	0.00157109	0.000204072	0.0144652	0.000983161	0.00497402	0.00405001	0.0151874	0.00437079	0.0231351	0.0324958	0.03204793	1.967952	0.0357528	0.196991	0.602393	1.66005	5.07638	27.9698	2.408634	61.40653	0.144137	0.0695021	0.0450214	0.0344854	0.00442681	0.0108794	0.00141315	0.100168	0.00680818	0.0344441	0.0280455	0.105169	0.0302668	0.160206	0.225027	0.983976	0.016024	0.1444088
10296	-427.6275	-433.2232	5.595709	0.00702816	0.0032534	0.00339271	0.0033495	0.000272751	0.00133262	0.00174046	0.00692151	0.000935531	0.00336624	0.00112424	0.000959885	0.00336239	0.00934153	0.0106553	0.3573587	1.642641	0.0219496	0.155278	0.559295	1.78796	6.44007	45.5589	2.761404	4.596618	0.123223	0.0570409	0.0594834	0.0587259	0.00478208	0.0233645	0.030515	0.121353	0.0164024	0.0590194	0.0197109	0.0168294	0.0589518	0.163782	0.186816	0.821321	0.178679	0.05703621
10332	-423.2451	-429.3682	6.123073	0.0128917	0.00230042	0.00504325	0.00244312	4.40098e-05	0.000928823	0.00177271	0.0139585	0.00163242	0.00612584	0.00236534	0.00162712	0.00605984	0.0109251	0.0156766	0.3582789	1.641721	0.0286201	0.176732	0.582339	1.71721	5.65829	34.9405	2.569531	4.582244	0.153848	0.027453	0.0601858	0.029156	0.000525209	0.0110845	0.0211554	0.16658	0.0194812	0.0731052	0.0282277	0.019418	0.0723176	0.130379	0.187083	0.820861	0.179139	0.08379477
10368	-421.6592	-428.1188	6.459663	0.0292974	0.0113715	0.00841507	0.00112163	0.000570247	0.00236971	0.0011201	0.0029614	0.00178618	0.00967756	0.00435001	0.0116766	0.0107414	0.0116482	0.0209738	0.3109031	1.689097	0.0398625	0.207727	0.612449	1.63279	4.81402	25.0862	2.329958	5.432873	0.228742	0.088784	0.0657012	0.00875718	0.00445224	0.0185017	0.00874525	0.0231213	0.0139457	0.0755582	0.033963	0.0911659	0.0838646	0.0909438	0.163754	0.844548	0.155452	0.1280808
10404	-419.967	-427.3586	7.391628	0.0728569	0.0264923	0.0413727	0.00375182	0.00269985	0.0104012	0.00166493	0.0220972	0.0176572	0.019007	0.06934	0.0130371	0.0873733	0.0631873	0.0417553	0.2382469	1.761753	0.11476	0.347902	0.719355	1.39013	2.87437	8.71385	1.565382	7.394652	0.147875	0.0537703	0.0839725	0.00761491	0.00547977	0.0211109	0.00337925	0.0448497	0.035838	0.0385778	0.140736	0.0264609	0.177338	0.128248	0.084749	0.880877	0.119123	0.4926942
10440	-421.1877	-429.1931	8.005381	0.0567256	0.0135654	0.105535	0.00347642	0.0046061	0.00304388	0.00428022	0.0375572	0.0227471	0.013489	0.0580384	0.00790172	0.0830634	0.0408481	0.0678358	0.337549	1.662451	0.118894	0.353959	0.723238	1.38267	2.82519	8.41088	1.539794	4.925065	0.108521	0.0259519	0.201899	0.00665072	0.00881191	0.00582323	0.00818846	0.0718505	0.0435173	0.0258057	0.111033	0.0151167	0.158908	0.0781463	0.129776	0.831225	0.168775	0.5227133
10476	-418.6331	-425.4987	6.865605	0.0506156	0.0207861	0.0225394	0.00520933	0.00428947	0.000998815	0.00174078	0.0275154	0.0196726	0.000311854	0.0278928	0.0119441	0.0559393	0.0134326	0.0213591	0.2266339	1.773366	0.0749907	0.282708	0.67426	1.48311	3.53722	13.335	1.873031	7.824806	0.178069	0.0731267	0.0792951	0.0183268	0.0150906	0.00351389	0.00612417	0.0968008	0.0692096	0.00109712	0.0981285	0.0420202	0.196798	0.0472569	0.0751427	0.886683	0.113317	0.2842473
10512	-421.0426	-429.1504	8.107837	0.0927765	0.0043502	0.067244	0.0172466	0.00289317	0.00487835	0.00164056	0.0845194	0.0138748	7.50755e-05	0.0822781	0.0593585	0.108831	0.0321294	0.0709403	0.4072309	1.592769	0.0927205	0.313537	0.696388	1.43598	3.18941	10.7851	1.719578	3.911218	0.144279	0.0067651	0.104573	0.0268205	0.00449924	0.00758643	0.00255128	0.131438	0.021577	0.000116752	0.127953	0.0923098	0.169245	0.0499652	0.110321	0.796385	0.203615	0.6430359
10548	-425.8409	-428.0905	2.249688	0.0151063	0.00700402	0.00713582	0.0053014	0.000175188	0.000247355	0.000718954	0.0146793	0.0086961	0.00111199	0.0105674	0.00802034	0.0176223	7.30247e-05	0.000935282	0.0469103	1.95309	0.0178501	0.140385	0.541975	1.8451	7.12328	56.0222	2.910893	41.63456	0.155104	0.0719138	0.073267	0.0544321	0.00179875	0.00253971	0.00738186	0.150719	0.0892872	0.0114173	0.108501	0.0823488	0.180937	0.00074978	0.00960301	0.976545	0.0234552	0.09739473
10584	-419.224	-426.5263	7.302374	0.100659	0.0629021	0.0632758	0.000527864	0.000998593	0.0108222	0.00458045	0.0332842	0.00603347	0.00242914	0.0740663	0.00439978	0.101785	0.0321133	0.0482483	0.2271773	1.772823	0.114092	0.346914	0.718716	1.39137	2.88256	8.76483	1.5696	7.803697	0.184315	0.115179	0.115863	0.000966561	0.0018285	0.0198162	0.00838716	0.060946	0.0110478	0.00444794	0.135621	0.00805636	0.186377	0.058802	0.0883466	0.886411	0.113589	0.5461257
10620	-419.65	-427.1516	7.501643	0.0985061	0.0167993	0.0175572	0.0172992	0.00632666	0.00601779	0.00228053	0.044832	0.000374216	0.0224205	0.10622	0.021097	0.181516	0.0615212	0.0461039	0.2855991	1.714401	0.0919321	0.312234	0.695484	1.43785	3.20272	10.8776	1.725752	6.002824	0.151811	0.02589	0.027058	0.0266604	0.00975024	0.00927422	0.0035146	0.0690922	0.000576718	0.034553	0.1637	0.0325133	0.279741	0.0948125	0.0710523	0.8572	0.1428	0.6488723
10656	-423.1669	-429.5039	6.336932	0.176574	0.0178938	0.0801574	0.00285907	0.00433904	0.024725	0.00423913	0.117369	0.00165177	0.0578392	0.0808232	0.0209365	0.127241	0.0132376	0.0645521	0.1266515	1.873349	0.145415	0.390483	0.74574	1.34095	2.56093	6.87686	1.394194	14.79137	0.222263	0.0225239	0.100898	0.00359886	0.00546177	0.0311227	0.005336	0.147738	0.00207917	0.0728051	0.101736	0.0263539	0.160165	0.0166628	0.081255	0.936674	0.0633257	0.7944383
10692	-420.6734	-428.0332	7.359824	0.0392963	0.011332	0.0400138	0.00513782	0.00159873	0.00517384	0.00714348	0.0400959	0.0141092	0.0107444	0.0320638	0.00879221	0.0375102	0.00526134	0.0165861	0.2943676	1.705632	0.0820842	0.295448	0.683597	1.46285	3.38469	12.1826	1.807679	5.794226	0.142969	0.0412285	0.145579	0.0186926	0.00581656	0.0188236	0.0259896	0.145878	0.0513326	0.0390906	0.116655	0.0319881	0.136471	0.0191419	0.060344	0.852816	0.147184	0.2748592
10728	-422.0247	-427.793	5.768292	0.023539	0.00229017	0.0158077	0.00168027	0.000791933	0.000498209	0.00194295	0.013634	0.0150532	0.00403617	0.00968282	0.00321709	0.0161751	0.00116196	0.0042357	0.2382885	1.761711	0.0323482	0.187607	0.59329	1.68552	5.33028	30.9136	2.480992	7.393187	0.206943	0.020134	0.138974	0.0147721	0.00696228	0.00438	0.0170814	0.119863	0.13234	0.035484	0.0851265	0.0282831	0.142203	0.0102154	0.0372381	0.880856	0.119144	0.1137462
10764	-422.5985	-428.8252	6.22672	0.0538833	0.0138698	0.0289477	0.00245671	0.00297251	0.0103049	0.00187455	0.105378	0.0102884	0.00624595	0.0522436	0.00220811	0.0970972	0.010997	0.0310141	0.1400059	1.859994	0.0832303	0.297453	0.68504	1.45977	3.36187	12.0149	1.797653	13.28511	0.125374	0.0322717	0.0673543	0.00571617	0.00691631	0.0239771	0.00436162	0.24519	0.0239387	0.0145328	0.121558	0.00513774	0.225922	0.0255874	0.0721624	0.929997	0.0700029	0.4297823
10800	-421.2661	-429.0366	7.770496	0.0735544	0.0349493	0.0153333	0.0160151	0.00204579	0.00873018	0.00220182	0.085881	0.0422026	0.00658281	0.0809186	0.0566827	0.101794	0.00579999	0.0235187	0.2919451	1.708055	0.12131	0.357449	0.725456	1.37844	2.7976	8.24334	1.525245	5.850604	0.132242	0.0628347	0.0275675	0.0287931	0.00367809	0.0156958	0.00395861	0.154404	0.0758753	0.0118351	0.145482	0.101909	0.183014	0.0104277	0.0422838	0.854027	0.145973	0.5562105
10836	-419.4598	-427.4567	7.996898	0.138321	0.0920508	0.0981538	0.0538706	0.00163716	0.0160357	0.000802951	0.0806009	0.0353689	0.0286524	0.207938	0.0641864	0.155918	0.0444681	0.0699285	0.2678885	1.732112	0.349126	0.598565	0.852046	1.17365	1.67066	2.86429	0.7609006	6.465793	0.127141	0.0846108	0.0902205	0.0495165	0.00150484	0.0147396	0.000738052	0.0740862	0.0325102	0.0263365	0.191132	0.0589985	0.143316	0.040874	0.0642765	0.866056	0.133944	1.087933
10872	-420.4502	-428.7015	8.251281	0.0465893	0.0423726	0.0434223	9.02485e-05	0.00257684	0.0106371	0.00309059	0.0286741	0.0037789	0.0209012	0.0719435	0.0135787	0.0487449	0.0104795	0.0322025	0.3900429	1.609957	0.125098	0.36285	0.728858	1.37201	2.75596	7.99371	1.50301	4.12764	0.1229	0.111777	0.114546	0.000238071	0.00679757	0.0280601	0.00815282	0.0756409	0.00996855	0.0551363	0.189783	0.0358199	0.128586	0.0276444	0.0849487	0.804979	0.195021	0.3790823
10908	-417.9705	-426.46	8.489579	0.176828	0.0533016	0.119616	0.0454787	0.00609274	0.0186789	0.00771878	0.0716693	0.0210915	0.0428153	0.142677	0.0410075	0.21148	0.048189	0.0541373	0.4036538	1.596346	0.255006	0.513539	0.812277	1.23111	1.94727	3.92147	0.9880502	3.954741	0.166696	0.0502475	0.112762	0.0428728	0.00574363	0.0176086	0.0072765	0.0675627	0.019883	0.040362	0.134501	0.0386578	0.199363	0.0454278	0.0510353	0.798173	0.201827	1.060782
10944	-421.8324	-430.1751	8.342725	0.189285	0.0244198	0.0709562	0.0146129	0.00460204	0.0106239	0.0128398	0.151105	0.00230424	0.0358469	0.100038	0.0331383	0.221359	0.0369115	0.0281593	0.4434751	1.556525	0.14076	0.384336	0.742057	1.3476	2.60189	7.1043	1.417721	3.509836	0.202184	0.0260839	0.0757915	0.0156087	0.00491565	0.0113479	0.0137148	0.161402	0.00246126	0.0382897	0.106855	0.0353965	0.236444	0.0394268	0.0300782	0.778262	0.221738	0.9362019
10980	-418.5777	-425.8897	7.312055	0.068434	0.00919857	0.0570389	0.0107322	0.000151474	0.00876391	0.00358486	0.0395502	0.0157103	0.0326189	0.0320194	0.0954596	0.0149447	0.0481556	0.0158134	0.2259243	1.774076	0.117293	0.351627	0.721748	1.38552	2.84393	8.52566	1.549594	7.852521	0.151344	0.0203429	0.126143	0.0237347	0.00033499	0.0193816	0.00792801	0.0874663	0.0347438	0.0721376	0.0708118	0.211112	0.0330507	0.106497	0.0349717	0.887038	0.112962	0.452176
11016	-418.3768	-424.0657	5.688926	0.0774679	0.00456432	0.035206	0.015436	0.00369716	0.00323208	0.00179403	0.0402704	0.00240585	0.0192528	0.0400985	0.0242558	0.0747777	0.0204282	0.0128082	0.100361	1.899639	0.0938871	0.315455	0.697714	1.43325	3.17003	10.6511	1.710537	18.92805	0.206199	0.012149	0.0937089	0.0410866	0.00984086	0.00860293	0.00477523	0.107189	0.00640372	0.0512459	0.106731	0.0645626	0.199038	0.0543743	0.034092	0.949819	0.0501805	0.3756948
11052	-431.857	-439.3907	7.533749	0.197752	0.0504607	0.0391456	0.00938298	0.00199401	0.00681642	0.0159821	0.114322	0.0957665	0.0174142	0.0118658	0.0637463	0.00788921	0.0431359	0.0274921	0.2619784	1.738022	0.122304	0.358875	0.726357	1.37673	2.78649	8.17634	1.519345	6.634218	0.281232	0.0717622	0.0556705	0.0133439	0.00283576	0.0096939	0.0227288	0.162581	0.136193	0.0247654	0.0168748	0.0906561	0.0112196	0.0613452	0.0390976	0.869011	0.130989	0.7031659
