Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	stationaryDist[1]	stationaryDist[2]	tree_length
7344	-422.8092	-427.2158	4.406583	0.126577	0.00652513	0.044629	0.00575499	0.00216133	0.00109242	0.000107931	0.0497312	0.000720295	0.025089	0.129069	0.0426866	0.00508453	0.0299369	0.028385	0.06410447	1.935896	0.0482288	0.227953	0.630463	1.58614	4.38687	20.7345	2.1922	30.19907	0.2544	0.0131145	0.0896974	0.0115666	0.00434394	0.00219559	0.000216924	0.0999519	0.00144768	0.050425	0.259409	0.0857935	0.0102191	0.0601685	0.0570494	0.967948	0.0320522	0.4975509
7380	-418.4316	-425.4815	7.049966	0.127627	0.0394501	0.0855193	0.0452513	0.00106768	0.0112652	0.000812091	0.0912324	0.0677882	0.0282309	0.140075	0.0767332	0.0200752	0.0112883	0.0362878	0.1669349	1.833065	0.19631	0.452029	0.780582	1.2811	2.21225	5.09398	1.177199	10.98072	0.163059	0.0504024	0.109262	0.0578142	0.0013641	0.0143927	0.00103755	0.116561	0.0866078	0.0360685	0.178963	0.0980362	0.0256485	0.0144222	0.0463621	0.916533	0.0834675	0.7827031
7416	-421.449	-427.8475	6.398528	0.0708453	0.0489995	0.0268443	0.0183267	0.00179814	0.0127002	0.00274306	0.0530619	0.0205279	0.0310731	0.105152	0.061218	0.00656775	0.0369403	0.00513231	0.1491867	1.850813	0.089038	0.307401	0.692107	1.44486	3.25308	11.2312	1.748881	12.40602	0.141146	0.097622	0.0534821	0.0365124	0.00358244	0.0253027	0.00546501	0.105716	0.040898	0.0619072	0.209495	0.121965	0.013085	0.0735964	0.0102252	0.925407	0.0745934	0.5019304
7452	-425.9185	-432.7992	6.880719	0.0691031	0.019199	0.0495531	0.00645891	0.00104358	0.00349363	0.00076966	0.0221637	0.0349974	0.00126051	0.027801	0.200439	0.0368589	0.0302589	0.0677726	0.1904685	1.809532	0.0974816	0.321288	0.701714	1.42508	3.11247	10.2584	1.683371	9.500426	0.120984	0.0336132	0.0867567	0.0113082	0.00182707	0.00611659	0.00134751	0.0388038	0.0612728	0.00220687	0.0486735	0.350925	0.064532	0.0529767	0.118655	0.904766	0.0952342	0.571173
7488	-421.3005	-430.2351	8.934662	0.066464	0.0302483	0.0208254	0.00120381	0.00679225	0.00887478	0.00207706	0.0848459	0.0303081	0.034319	0.047633	0.06844	0.0204409	0.0184667	0.061699	0.5449232	1.455077	0.140157	0.383532	0.741573	1.34849	2.60735	7.13487	1.420826	2.670242	0.13223	0.0601791	0.0414322	0.00239499	0.0135132	0.0176564	0.00413232	0.168801	0.060298	0.0682778	0.094766	0.136161	0.0406673	0.0367395	0.12275	0.727538	0.272462	0.5026383
7524	-417.0925	-424.3925	7.299914	0.133233	0.00270687	0.0743439	0.0191027	0.00134978	0.00448863	0.00473197	0.0563846	0.000918313	0.0372934	0.0307787	0.115742	0.0326159	0.0207528	0.0809359	0.231408	1.768592	0.111775	0.34346	0.716476	1.39572	2.91155	8.94651	1.584434	7.642745	0.216506	0.00439872	0.12081	0.0310423	0.00219342	0.0072941	0.00768953	0.0916261	0.00149228	0.0606025	0.0500159	0.188082	0.0530014	0.0337236	0.131522	0.884296	0.115704	0.6153779
7560	-424.9272	-430.5593	5.632032	0.0402013	0.0287544	0.0121378	0.00668483	0.00334742	0.00930008	0.00259481	0.0215601	0.00135212	0.0144313	0.0185494	0.0671012	0.0120409	0.00797181	0.0484693	0.1192073	1.880793	0.0630812	0.259841	0.65675	1.52265	3.8485	15.8526	1.998079	15.7775	0.136508	0.097639	0.0412155	0.0226992	0.0113666	0.0315796	0.00881099	0.07321	0.00459129	0.0490031	0.0629868	0.227851	0.0408864	0.0270693	0.164583	0.940396	0.0596036	0.2944967
7596	-424.9284	-429.9581	5.029665	0.0975333	0.00605769	0.0645578	0.00119184	0.00553134	0.0103672	0.00375517	0.0225254	0.00167845	0.0261763	0.0175792	0.109843	0.0291043	0.0337899	0.0544849	0.07341645	1.926584	0.0800007	0.291767	0.680928	1.46858	3.42739	12.4999	1.826269	26.24185	0.201442	0.0125114	0.133335	0.00246159	0.0114242	0.021412	0.00775581	0.0465233	0.00346662	0.0540636	0.0363075	0.226866	0.0601111	0.0697886	0.112531	0.963292	0.0367082	0.4841755
7632	-424.7341	-433.3239	8.589801	0.186406	0.0596143	0.0514309	0.0173689	0.00809114	0.00332856	0.0165541	0.0903811	0.0245302	0.026959	0.0883342	0.26449	0.0499262	0.0469259	0.0971921	0.4173358	1.582664	0.259829	0.518253	0.814596	1.2276	1.92956	3.84869	0.9745036	3.792304	0.180708	0.0577919	0.0498587	0.016838	0.0078438	0.00322681	0.016048	0.0876183	0.0237803	0.0261349	0.0856339	0.256405	0.0484	0.0454914	0.094221	0.791332	0.208668	1.031533
7668	-420.6766	-428.5307	7.854149	0.141234	0.0611849	0.0514703	0.0377689	0.00966927	0.00528821	0.0106762	0.0834876	0.0208395	0.0070234	0.0234979	0.206193	0.0202699	0.0394715	0.0821278	0.280181	1.719819	0.178036	0.430994	0.769063	1.30028	2.32022	5.61683	1.247848	6.138244	0.176497	0.0764618	0.0643216	0.0471991	0.0120835	0.00660858	0.0133419	0.104333	0.0260428	0.00877703	0.029365	0.257677	0.0253309	0.0493268	0.102634	0.85991	0.14009	0.8002025
7704	-421.9205	-429.5932	7.672691	0.11485	0.00858853	0.11695	0.0306872	0.0153809	0.0232189	0.00916655	0.118044	0.0106053	0.0351666	0.0705383	0.122625	0.0556352	0.0800066	0.121927	0.2313559	1.768644	0.253675	0.512229	0.81163	1.23209	1.95225	3.94206	0.9918356	7.644688	0.123046	0.00920144	0.125296	0.0328772	0.0164785	0.0248759	0.00982071	0.126468	0.0113621	0.0376762	0.0755722	0.131376	0.0596055	0.0857161	0.130628	0.884322	0.115678	0.9333901
7740	-417.4703	-425.7378	8.267496	0.23629	0.00996597	0.0859752	0.00350165	0.000464913	0.0117076	0.011691	0.166408	0.0791683	0.226975	0.0309627	0.0956794	0.201911	0.0800245	0.0380571	0.4086025	1.591397	0.257309	0.515795	0.813389	1.22942	1.93875	3.88638	0.9815499	3.894733	0.184777	0.00779333	0.0672321	0.00273827	0.000363559	0.00915526	0.0091423	0.13013	0.0619091	0.177493	0.0242127	0.0748207	0.157893	0.0625786	0.0297604	0.795699	0.204301	1.278782
7776	-417.8819	-424.1666	6.284715	0.0904802	0.00402405	0.025347	0.00113358	0.00111542	0.00329603	0.0125422	0.0456192	0.0389541	0.0314998	0.00304275	0.0322462	0.0781763	0.0310923	0.0116673	0.1408706	1.859129	0.089752	0.308601	0.692949	1.44311	3.24043	11.1418	1.743106	13.19742	0.220556	0.00980909	0.0617863	0.00276323	0.00271897	0.00803447	0.0305732	0.111202	0.0949552	0.0767845	0.00741705	0.078604	0.190564	0.0757911	0.0284404	0.929565	0.0704353	0.4102365
7812	-419.1707	-425.2889	6.118159	0.0788707	0.0104249	0.0463415	0.0161799	0.001309	0.00232017	0.00557716	0.0378055	0.0292402	0.0260588	0.0194884	0.0128298	0.12397	0.0493542	0.0313949	0.1135882	1.886412	0.118339	0.353152	0.722724	1.38365	2.83164	8.4503	1.543175	16.60747	0.160579	0.0212248	0.0943502	0.0329419	0.00266508	0.00472382	0.011355	0.0769711	0.0595323	0.0530552	0.0396779	0.0261211	0.2524	0.100484	0.0639192	0.943206	0.0567941	0.4911649
7848	-420.1631	-424.4402	4.277107	0.0329013	0.00202444	0.0157849	0.00428487	1.89394e-05	0.00108995	0.000386567	0.012009	0.00372171	0.00169845	0.00374551	0.010109	0.0424738	0.0148568	0.0055102	0.1042755	1.895725	0.02298	0.158791	0.563213	1.77553	6.29759	43.5162	2.728235	18.17996	0.218446	0.0134411	0.104803	0.0284491	0.000125747	0.00723661	0.00256658	0.0797328	0.02471	0.0112768	0.024868	0.0671181	0.282001	0.0986408	0.0365846	0.947862	0.0521377	0.1506155
7884	-427.8068	-434.2102	6.403393	0.0707346	0.0312802	0.0166441	0.00023114	0.00239729	0.00191278	0.00245584	0.023079	0.00280015	0.04552	0.0508053	0.0435438	0.00328362	0.0179163	0.0156983	0.2219528	1.778047	0.038476	0.204171	0.609159	1.64161	4.89786	25.9902	2.355556	8.010926	0.215456	0.0952785	0.0506974	0.000704045	0.00730209	0.00582627	0.00748044	0.070298	0.00852917	0.138653	0.154752	0.132633	0.0100018	0.0545726	0.0478164	0.889024	0.110976	0.3283024
7920	-421.5815	-427.6772	6.095712	0.0790755	0.0109938	0.0387555	0.000536731	0.00140758	0.00333667	5.60346e-05	0.0385742	0.0173707	0.0152845	0.0195084	0.0346708	0.0595461	0.000497682	0.0293956	0.1684646	1.831535	0.0472454	0.225674	0.62849	1.59112	4.43117	21.1661	2.207095	10.87193	0.226571	0.0314999	0.111044	0.00153787	0.00403305	0.00956038	0.000160553	0.110525	0.0497714	0.0437938	0.0558964	0.0993405	0.170614	0.00142598	0.0842258	0.915768	0.0842323	0.3490098
7956	-420.7438	-427.564	6.820188	0.0326436	0.00476662	0.0269237	0.0033461	0.00176162	0.00454137	0.0048761	0.10024	0.00737902	0.0485738	0.0167038	0.0217241	0.0688549	0.00441682	0.0527356	0.180733	1.819267	0.103656	0.331057	0.708302	1.41183	3.02063	9.64729	1.638963	10.06605	0.0817136	0.0119318	0.0673957	0.00837599	0.00440969	0.011368	0.0122059	0.250922	0.0184712	0.12159	0.0418131	0.05438	0.172358	0.0110562	0.132008	0.909634	0.0903665	0.3994873
7992	-415.4568	-422.7912	7.334356	0.101123	0.00834226	0.0359302	0.000705683	0.000278505	0.0074615	0.00374887	0.0283795	0.0132917	0.0328915	0.0260611	0.0256928	0.0936375	0.0144942	0.0627206	0.2424511	1.757549	0.102343	0.329006	0.70693	1.41457	3.03946	9.77104	1.64818	7.249085	0.222365	0.0183444	0.0790095	0.00155177	0.000612424	0.0164076	0.00824364	0.0624058	0.029228	0.0723273	0.0573076	0.0564977	0.205906	0.0318722	0.137921	0.878774	0.121226	0.4547585
8028	-420.8118	-427.3825	6.570693	0.0547609	0.0551136	0.0230912	0.00276144	0.000110859	0.00682598	0.00947349	0.0307242	0.00270083	0.0072513	0.0318741	0.0287314	0.110398	0.0179314	0.0461879	0.1874414	1.812559	0.0661746	0.265979	0.661551	1.5116	3.75969	15.1115	1.963464	9.67	0.127965	0.128789	0.0539594	0.00645294	0.000259055	0.0159509	0.0221376	0.0717962	0.0063113	0.0169448	0.0744834	0.0671394	0.257977	0.041902	0.107932	0.906279	0.0937207	0.427936
8064	-419.1723	-426.8706	7.698317	0.131981	0.0459491	0.0272478	0.00182636	0.00598872	0.00662896	0.00679288	0.0523949	0.0781495	0.00970373	0.0470114	0.0354889	0.0971437	0.0160921	0.0934704	0.2485433	1.751457	0.167864	0.418803	0.762209	1.31198	2.38776	5.95721	1.290391	7.046889	0.201231	0.0700583	0.0415445	0.00278463	0.00913096	0.0101071	0.0103571	0.0798861	0.119154	0.0147952	0.0716779	0.0541097	0.148114	0.0245355	0.142514	0.875728	0.124272	0.6558696
8100	-420.8464	-428.035	7.18855	0.154735	0.0953507	0.0384295	0.00145923	0.00611019	0.00918625	0.0192046	0.0481158	0.0209242	0.026037	0.0338154	0.0418194	0.137991	0.0112338	0.0992152	0.2043193	1.795681	0.141205	0.384929	0.742414	1.34696	2.59788	7.08188	1.415436	8.788602	0.208081	0.128224	0.0516785	0.00196232	0.00821674	0.0123533	0.0258256	0.0647043	0.0281381	0.0350135	0.0454736	0.056237	0.185565	0.0151068	0.133421	0.89784	0.10216	0.7436271
8136	-427.0595	-433.8972	6.837664	0.0185406	0.0163174	0.0568835	0.00859636	0.00150382	0.00737255	0.000705066	0.0150407	0.00133846	0.0276806	0.00187598	0.00848737	0.0863572	0.0144635	0.0276607	0.2387751	1.761225	0.0626933	0.259061	0.656133	1.52408	3.8601	15.9507	2.002539	7.376084	0.0633165	0.0557244	0.194259	0.0293568	0.0051356	0.0251774	0.00240782	0.0513643	0.00457086	0.0945298	0.0064065	0.0289846	0.294912	0.0493933	0.0944618	0.880612	0.119388	0.2928238
8172	-419.3261	-425.7461	6.420044	0.0642877	0.0233605	0.0396498	0.00981155	0.00134644	0.0031484	0.00712225	0.0493242	0.0270585	0.0318046	0.0145813	0.0026121	0.0434204	0.0195813	0.0245687	0.1504081	1.849592	0.0959908	0.318883	0.700071	1.42843	3.13595	10.4177	1.694514	12.29716	0.177749	0.0645893	0.109628	0.0271279	0.00372275	0.008705	0.0196923	0.136376	0.0748138	0.0879364	0.0403157	0.00722219	0.120053	0.0541401	0.0679298	0.924796	0.075204	0.3616776
8208	-424.8556	-431.3954	6.539817	0.0497685	0.00039658	0.000900053	0.00292896	0.00375885	0.00128223	0.00224114	0.0672721	0.0767721	0.0284325	0.0272328	0.0252451	0.0151826	0.00456208	0.0610659	0.1750883	1.824912	0.0780161	0.288214	0.67833	1.47421	3.46964	12.8179	1.844433	10.42281	0.135594	0.00108048	0.00245218	0.0079799	0.0102409	0.00349342	0.00610595	0.183282	0.209165	0.0774639	0.0741955	0.06878	0.0413648	0.0124293	0.166373	0.912456	0.0875441	0.3670415
8244	-424.0813	-430.3168	6.235483	0.0764193	0.00705437	0.0233076	0.012331	0.00302019	0.00536639	0.00919124	0.0613349	0.0275376	0.0292701	0.0192042	0.0488617	0.052296	0.00642785	0.0424271	0.1119403	1.88806	0.146919	0.392447	0.746908	1.33885	2.54811	6.80648	1.386756	16.86667	0.180213	0.0166357	0.0549644	0.0290792	0.00712225	0.0126551	0.0216749	0.144641	0.0649396	0.0690251	0.0452876	0.115226	0.123325	0.0151582	0.100052	0.94403	0.0559701	0.4240496
8280	-419.0376	-426.6442	7.606656	0.025872	0.0059277	0.0140235	0.00358606	0.00279137	0.00398847	0.00150116	0.0385062	0.00303462	0.0164292	0.0204496	0.0291265	0.00738455	0.00888771	0.0476295	0.3926015	1.607399	0.0669448	0.267485	0.662717	1.50894	3.73853	14.9377	1.955097	4.094224	0.11291	0.0258695	0.0612011	0.0156502	0.012182	0.0174064	0.00655133	0.168048	0.0132436	0.0716998	0.0892456	0.127113	0.0322275	0.0387876	0.207864	0.803699	0.196301	0.2291381
8316	-420.5716	-426.9071	6.335444	0.121857	0.0531139	0.112405	0.0102976	0.00190864	0.0160949	0.00534091	0.0541015	0.0383505	0.0514816	0.0307201	0.0657828	0.0149825	0.0177345	0.118657	0.1284214	1.871579	0.129988	0.369699	0.733123	1.36403	2.7049	7.69302	1.475287	14.57373	0.170948	0.0745115	0.157689	0.0144462	0.00267756	0.0225789	0.00749256	0.075897	0.0538004	0.0722216	0.0430961	0.0922843	0.0210184	0.024879	0.16646	0.935789	0.0642107	0.7128284
8352	-420.2569	-426.7112	6.454298	0.0573312	0.0265703	0.0274121	0.00108612	0.0017664	0.00345598	0.00343516	0.020087	0.0472691	0.0127213	0.00769018	0.0181419	0.0535732	0.00564826	0.0413385	0.1712344	1.828766	0.0767401	0.285905	0.67663	1.47791	3.49766	13.031	1.856357	10.67989	0.175043	0.0811242	0.0836942	0.00331611	0.00539315	0.0105518	0.0104882	0.0613294	0.144321	0.0388404	0.0234795	0.0553907	0.163569	0.0172452	0.126214	0.914383	0.0856172	0.3275267
8388	-420.5312	-426.9831	6.451955	0.0391522	0.0158084	0.0220911	4.07475e-05	0.00197276	0.00727463	9.14201e-05	0.0342026	0.0117122	0.0290102	0.0200288	0.0442159	0.0124849	0.00772954	0.0293671	0.1595365	1.840464	0.0998931	0.32514	0.704328	1.41979	3.07559	10.0107	1.665701	11.53632	0.142277	0.0574471	0.0802782	0.000148074	0.0071689	0.0264357	0.000332216	0.12429	0.0425617	0.105422	0.0727836	0.160678	0.0453697	0.0280888	0.106719	0.920232	0.0797682	0.2751826
8424	-419.0772	-426.8395	7.762289	0.0740671	0.0239453	0.0449682	0.0134076	0.00278052	0.00485617	1.88779e-05	0.0648792	0.00501358	0.0476011	0.0577394	0.0917589	0.0153716	0.0128256	0.106077	0.2261927	1.773807	0.218906	0.476696	0.793629	1.26003	2.09777	4.56817	1.098423	7.842017	0.13102	0.0423579	0.0795462	0.0237173	0.00491858	0.00859028	3.33939e-05	0.114767	0.00886873	0.0842035	0.102138	0.162316	0.0271914	0.0226878	0.187643	0.886904	0.113096	0.5653099
8460	-417.452	-426.4113	8.959302	0.0757685	0.0128593	0.0472871	0.014666	0.00178501	0.00931569	0.000123191	0.148535	0.0221896	0.0828626	0.0311757	0.121367	0.0380199	0.00383984	0.183063	0.4884492	1.511551	0.222977	0.480999	0.795857	1.25651	2.079	4.48477	1.085101	3.094591	0.0955639	0.0162189	0.0596415	0.0184976	0.00225137	0.0117495	0.000155376	0.187341	0.0279869	0.104511	0.0393208	0.153075	0.047953	0.00484304	0.23089	0.755775	0.244225	0.7928567
8496	-420.9657	-426.0964	5.130701	0.0135639	0.000829262	0.00743989	0.00999632	0.00155795	0.00296894	0.000218526	0.0261724	0.00493252	0.00731305	0.00702531	0.0169578	0.00345146	0.00683865	0.028521	0.1419174	1.858083	0.0380246	0.202999	0.608066	1.64456	4.92613	26.2988	2.36409	13.09271	0.0984411	0.00601843	0.0539956	0.0725491	0.0113069	0.0215473	0.00158597	0.189948	0.0357981	0.053075	0.0509867	0.123073	0.0250492	0.0496321	0.206994	0.929041	0.0709587	0.137787
8532	-418.1341	-425.9361	7.802032	0.10702	0.00534984	0.0532653	0.0102525	0.000842263	0.0110528	0.00668356	0.082164	0.0460781	0.0363484	0.0535087	0.0558775	0.0053387	0.0106828	0.123445	0.2822827	1.717717	0.139863	0.383139	0.741336	1.34892	2.61002	7.14987	1.422345	6.085096	0.176046	0.00880039	0.0876205	0.0168652	0.00138551	0.0181817	0.0109944	0.135158	0.0757978	0.0597925	0.088021	0.0919175	0.00878208	0.0175731	0.203064	0.858859	0.141141	0.6079088
8568	-431.0558	-438.8073	7.751459	0.198761	0.0175415	0.0309633	0.0218467	0.0128572	0.00163414	0.0524839	0.0874194	0.0526401	0.160342	0.180111	0.24989	0.113222	0.0799218	0.169185	0.2292546	1.770745	0.63145	0.799144	0.93244	1.07246	1.25134	1.58366	0.3324207	7.723926	0.139109	0.0122769	0.0216706	0.01529	0.00899845	0.0011437	0.0367323	0.061183	0.0368417	0.11222	0.126056	0.174892	0.0792419	0.0559356	0.118409	0.885373	0.114627	1.42882
8604	-418.9057	-427.5116	8.605969	0.132284	0.0211835	0.0411679	0.0122673	0.00618214	0.0093202	0.00192607	0.033944	0.0647134	0.0553742	0.0216739	0.149204	0.0341792	0.0253064	0.185753	0.4500732	1.549927	0.165941	0.416457	0.760874	1.31428	2.40121	6.02622	1.298719	3.443722	0.166504	0.0266634	0.0518175	0.0154407	0.00778137	0.0117312	0.00242432	0.0427249	0.0814539	0.0696988	0.0272806	0.187802	0.043021	0.0318528	0.233804	0.774963	0.225037	0.7944791
8640	-421.8263	-428.7067	6.880336	0.168076	0.0626391	0.00475398	0.0488229	0.000297988	0.0144985	0.0116255	0.111116	0.0544662	0.0391643	0.0670721	0.0703479	0.252159	0.0569954	0.136275	0.188356	1.811644	0.174093	0.426312	0.766446	1.30472	2.3457	5.74405	1.264044	9.618189	0.153032	0.0570323	0.00432845	0.0444528	0.000271315	0.0132007	0.0105849	0.10117	0.0495909	0.0356587	0.0610685	0.0640511	0.229588	0.0518938	0.124077	0.905822	0.094178	1.098309
8676	-421.8513	-425.8037	3.952426	0.0226484	0.0045948	0.00867026	0.000749205	0.0012664	0.00241002	0.00261618	0.0132312	0.00767605	0.0119316	0.0114862	0.00979411	0.00725753	0.0131671	0.0298598	0.06484405	1.935156	0.0509967	0.234242	0.635839	1.57273	4.26909	19.6091	2.151848	29.84323	0.153696	0.031181	0.0588377	0.00508422	0.00859397	0.0163548	0.0177538	0.0897888	0.0520908	0.0809696	0.0779472	0.0664643	0.0492507	0.0893541	0.202633	0.967578	0.032422	0.1473589
8712	-418.0136	-424.541	6.527418	0.105699	0.0133706	0.02958	0.00529439	0.00072937	0.00384	0.00510634	0.0780157	0.00138406	0.0385214	0.0195587	0.0505653	0.00199021	0.0283192	0.0766832	0.1684013	1.831599	0.0797386	0.2913	0.680588	1.46932	3.43288	12.541	1.828642	10.87639	0.230452	0.0291517	0.0644925	0.0115432	0.00159023	0.00837227	0.0111333	0.170096	0.00301764	0.0839873	0.0426434	0.110246	0.00433922	0.0617438	0.167191	0.915799	0.0842006	0.458657
8748	-424.4598	-431.7888	7.329054	0.0567754	0.0138471	0.00820085	0.00312448	0.00144313	0.0139427	0.00203749	0.0690531	0.018202	0.023982	0.00409404	0.0465617	0.0256006	0.0260317	0.048219	0.3034457	1.696554	0.0637803	0.261242	0.657852	1.5201	3.82787	15.6788	1.99011	5.590966	0.157222	0.0383454	0.0227098	0.0086523	0.00399631	0.0386101	0.00564221	0.191222	0.050405	0.066411	0.0113372	0.128939	0.070893	0.0720868	0.133528	0.848277	0.151723	0.3611153
8784	-421.6737	-427.7706	6.096951	0.0523845	0.0473337	0.0185289	0.000176842	0.00221756	0.00461881	0.00702482	0.0403585	0.0314126	0.0100429	0.0187256	0.035942	0.0632891	0.00940462	0.0715915	0.1330803	1.86692	0.0794625	0.290808	0.680229	1.47009	3.43869	12.5845	1.83115	14.02852	0.126823	0.114595	0.0448586	0.000428135	0.00536872	0.0111821	0.0170071	0.0977081	0.07605	0.0243139	0.0453347	0.0870156	0.153223	0.0227686	0.173323	0.93346	0.0665402	0.413052
8820	-421.2512	-427.2328	5.981533	0.0610493	0.0195415	0.0142273	0.0206792	0.00301287	0.00146874	0.00236428	0.0295094	0.0184678	0.00783337	0.0326764	0.00480958	0.0188157	0.0487894	0.0876289	0.1324173	1.867583	0.0708277	0.274942	0.668426	1.49605	3.63713	14.1188	1.914328	14.10376	0.164609	0.0526904	0.0383615	0.055758	0.00812372	0.00396021	0.00637489	0.0795673	0.0497954	0.0211214	0.0881067	0.0129682	0.0507335	0.131553	0.236277	0.933791	0.0662087	0.3708738
8856	-420.605	-427.6108	7.005771	0.12513	0.0407815	0.0324795	0.0134195	0.00150926	0.014976	0.00367246	0.0953419	0.0392284	0.0410735	0.0546074	0.024079	0.00878822	0.0795632	0.0772366	0.1586476	1.841352	0.187312	0.441803	0.775029	1.29027	2.26345	5.33869	1.211126	11.60656	0.19195	0.0625592	0.0498239	0.0205857	0.00231521	0.0229734	0.00563358	0.146255	0.0601767	0.0630072	0.0837683	0.0369374	0.0134812	0.122051	0.118482	0.920676	0.0793238	0.6518865
8892	-419.3242	-424.8235	5.499296	0.0411164	0.00226708	0.0131552	0.000122903	0.0037289	0.00178631	0.000567026	0.0244437	0.00914028	0.00816831	0.00456511	0.00433551	0.0058679	0.0287372	0.0398937	0.1378786	1.862121	0.0508219	0.23385	0.635507	1.57355	4.27624	19.6765	2.154331	13.50551	0.218826	0.0120657	0.0700135	0.000654105	0.0198456	0.00950695	0.00301778	0.130092	0.0486455	0.0434726	0.024296	0.023074	0.0312296	0.152942	0.212318	0.931061	0.0689393	0.1878955
8928	-427.9595	-434.6599	6.700424	0.134528	0.0198001	0.0245478	0.0172331	0.00314244	0.00534831	0.000636798	0.0242066	0.0136266	0.00380929	0.00887765	0.0198273	0.0404298	0.0886627	0.0468771	0.1466089	1.853391	0.142024	0.386016	0.743068	1.34577	2.59057	7.04105	1.411255	12.64173	0.297922	0.0438488	0.0543631	0.0381641	0.00695918	0.0118443	0.00141024	0.0536073	0.0301771	0.00843597	0.0196602	0.0439091	0.089535	0.19635	0.103813	0.926696	0.0733045	0.4515532
8964	-425.0731	-433.9054	8.832326	0.0810754	0.0560465	0.0484107	0.00146679	0.00731503	0.0196405	0.0103051	0.103286	0.180491	0.160787	0.138811	0.00350013	0.0361908	0.146945	0.0291385	0.4795586	1.520441	0.259624	0.518054	0.814498	1.22775	1.9303	3.85172	0.9750729	3.170502	0.0792209	0.0547645	0.0473034	0.00143324	0.0071477	0.0191913	0.0100694	0.100924	0.176362	0.157109	0.135635	0.00342007	0.035363	0.143584	0.028472	0.760221	0.239779	1.023409
9000	-417.8652	-424.4902	6.62507	0.104045	0.0210003	0.068762	0.011655	0.00244744	0.00706631	0.000828952	0.0439283	0.00675498	0.0819492	0.0330632	0.00624639	0.0282513	0.0741496	0.0220311	0.1460862	1.853914	0.128247	0.367275	0.73162	1.36683	2.72275	7.79748	1.485039	12.69054	0.203141	0.0410019	0.134254	0.0227557	0.0047785	0.0137966	0.00161848	0.0857675	0.0131887	0.160001	0.064554	0.0121957	0.0551592	0.144773	0.0430144	0.926957	0.0730431	0.5121787
9036	-420.4807	-426.2597	5.778918	0.0230782	0.000312754	6.5015e-05	0.00196095	0.000154536	0.000524101	0.000155425	0.00878793	0.00585407	0.0217342	0.00768258	0.00188278	0.00270063	0.0147208	0.00214155	0.3629579	1.637042	0.0155563	0.131277	0.530751	1.88412	7.61749	64.2826	3.010344	4.510281	0.251518	0.00340856	0.000708568	0.0213715	0.00168421	0.00571193	0.0016939	0.0957755	0.0638008	0.236871	0.0837288	0.0205195	0.0294329	0.160435	0.0233397	0.818521	0.181479	0.09175549
9072	-417.0174	-422.5547	5.537365	0.0446325	0.00962676	0.00861427	0.00405098	0.000844109	0.00359385	0.00139614	0.0386074	0.00389211	0.0121603	0.0296176	0.00920891	0.0016036	0.0187816	0.0397315	0.1267276	1.873272	0.0566771	0.246623	0.646139	1.54766	4.05477	17.6438	2.075486	14.78189	0.197174	0.0425282	0.0380553	0.017896	0.00372903	0.0158766	0.00616773	0.170556	0.0171942	0.0537208	0.130842	0.0406823	0.00708424	0.0829715	0.175522	0.936636	0.0633638	0.2263616
9108	-425.7228	-430.5202	4.797423	0.0470847	0.0526686	0.0406197	0.0112935	0.00348891	0.00120914	0.00205993	0.0622189	0.0317244	0.00414429	0.0385571	0.00961549	0.00355932	0.0158172	0.0377523	0.06329788	1.936702	0.0913908	0.311336	0.694859	1.43914	3.21196	10.942	1.730022	30.59663	0.130135	0.145569	0.112267	0.0312135	0.00964286	0.00334189	0.00569334	0.171964	0.0876817	0.0114542	0.106566	0.0265758	0.00983746	0.0437163	0.104342	0.968351	0.0316489	0.3618133
9144	-424.2812	-430.9804	6.699192	0.0949983	0.114813	0.0447519	0.000149131	0.00777274	0.00822919	0.011788	0.0314774	0.00827481	0.137171	0.0641733	0.00810633	0.0572253	0.0596186	0.0383858	0.162389	1.837611	0.118733	0.353725	0.723089	1.38296	2.82706	8.42228	1.540774	11.31611	0.138293	0.167139	0.0651472	0.000217096	0.0113151	0.0119796	0.0171603	0.045823	0.012046	0.199685	0.0934198	0.0118007	0.0833052	0.0867893	0.0558797	0.918806	0.0811945	0.6869351
